dataset,trajectory_id,binary_label,n_turns,approx_tokens,model,representation,anomaly_score
malt,run_342568,0,23,2672,one_class_svm_sgd,turn_embedding_pool_side,-22.469044010778862
malt,run_342567,0,29,3790,one_class_svm_sgd,turn_embedding_pool_side,-22.469177942182842
malt,run_342569,0,32,4767,one_class_svm_sgd,turn_embedding_pool_side,-22.469623026130694
malt,run_342570,0,29,2946,one_class_svm_sgd,turn_embedding_pool_side,-22.470224661095973
malt,run_342571,0,29,3527,one_class_svm_sgd,turn_embedding_pool_side,-22.469086561743143
malt,run_342572,0,20,2936,one_class_svm_sgd,turn_embedding_pool_side,-22.466602272512365
malt,run_342574,0,23,3287,one_class_svm_sgd,turn_embedding_pool_side,-22.465537109686966
malt,run_342575,0,17,2651,one_class_svm_sgd,turn_embedding_pool_side,-22.466228849412847
malt,run_342573,0,41,3875,one_class_svm_sgd,turn_embedding_pool_side,-22.46988605362826
malt,run_342577,0,23,2720,one_class_svm_sgd,turn_embedding_pool_side,-22.466184356524582
malt,run_342552,0,86,6869,one_class_svm_sgd,turn_embedding_pool_side,-22.47042669523039
malt,run_342578,0,26,3317,one_class_svm_sgd,turn_embedding_pool_side,-22.46885515398576
malt,run_342579,0,26,3216,one_class_svm_sgd,turn_embedding_pool_side,-22.471326836426716
malt,run_342581,0,35,3611,one_class_svm_sgd,turn_embedding_pool_side,-22.469157888712335
malt,run_342580,0,47,5099,one_class_svm_sgd,turn_embedding_pool_side,-22.469942782581757
malt,run_342582,0,23,3354,one_class_svm_sgd,turn_embedding_pool_side,-22.469687472488705
malt,run_342584,0,20,2539,one_class_svm_sgd,turn_embedding_pool_side,-22.469105085399907
malt,run_342586,0,26,2779,one_class_svm_sgd,turn_embedding_pool_side,-22.46835742825174
malt,run_342583,0,32,3833,one_class_svm_sgd,turn_embedding_pool_side,-22.470054174349617
malt,run_342585,0,17,2030,one_class_svm_sgd,turn_embedding_pool_side,-22.467900698342465
malt,run_342587,0,26,2781,one_class_svm_sgd,turn_embedding_pool_side,-22.46897131290284
malt,run_342588,0,20,2096,one_class_svm_sgd,turn_embedding_pool_side,-22.468457671680927
malt,run_342589,0,20,2405,one_class_svm_sgd,turn_embedding_pool_side,-22.467195482442595
malt,run_342590,0,23,2474,one_class_svm_sgd,turn_embedding_pool_side,-22.469400140615154
malt,run_342591,0,26,3570,one_class_svm_sgd,turn_embedding_pool_side,-22.469055898995112
malt,run_342592,0,26,3915,one_class_svm_sgd,turn_embedding_pool_side,-22.468027763285182
malt,run_342593,0,26,3000,one_class_svm_sgd,turn_embedding_pool_side,-22.47125224191227
malt,run_342594,0,23,3532,one_class_svm_sgd,turn_embedding_pool_side,-22.469075378538083
malt,run_342596,0,26,3510,one_class_svm_sgd,turn_embedding_pool_side,-22.46971951976416
malt,run_342599,0,23,3228,one_class_svm_sgd,turn_embedding_pool_side,-22.471467444715064
malt,run_342595,0,32,4706,one_class_svm_sgd,turn_embedding_pool_side,-22.46915685634126
malt,run_342597,0,32,5542,one_class_svm_sgd,turn_embedding_pool_side,-22.471252040746595
malt,run_342598,0,29,3619,one_class_svm_sgd,turn_embedding_pool_side,-22.469743633684676
malt,run_342600,0,32,4761,one_class_svm_sgd,turn_embedding_pool_side,-22.46911109673788
malt,run_342626,0,20,1102,one_class_svm_sgd,turn_embedding_pool_side,-22.468026218919523
malt,run_342628,0,20,1073,one_class_svm_sgd,turn_embedding_pool_side,-22.467896521260673
malt,run_342601,0,50,7087,one_class_svm_sgd,turn_embedding_pool_side,-22.470141540556188
malt,run_342631,0,20,1468,one_class_svm_sgd,turn_embedding_pool_side,-22.468158525514855
malt,run_342627,0,20,1280,one_class_svm_sgd,turn_embedding_pool_side,-22.468946050778005
malt,run_342629,0,23,1179,one_class_svm_sgd,turn_embedding_pool_side,-22.46805839591075
malt,run_342630,0,23,1308,one_class_svm_sgd,turn_embedding_pool_side,-22.468251119526077
malt,run_342634,0,35,3605,one_class_svm_sgd,turn_embedding_pool_side,-22.46979183440094
malt,run_342632,0,38,3352,one_class_svm_sgd,turn_embedding_pool_side,-22.470394151560004
malt,run_342635,0,38,4215,one_class_svm_sgd,turn_embedding_pool_side,-22.469241356984686
malt,run_342686,0,23,1088,one_class_svm_sgd,turn_embedding_pool_side,-22.474673182512607
malt,run_342687,0,17,721,one_class_svm_sgd,turn_embedding_pool_side,-22.473928139354076
malt,run_342688,0,20,919,one_class_svm_sgd,turn_embedding_pool_side,-22.4743471870152
malt,run_342694,0,50,5215,one_class_svm_sgd,turn_embedding_pool_side,-22.474135212874945
malt,run_342637,0,44,3359,one_class_svm_sgd,turn_embedding_pool_side,-22.468966762693572
malt,run_342689,0,20,823,one_class_svm_sgd,turn_embedding_pool_side,-22.473747301655795
malt,run_342636,0,53,6831,one_class_svm_sgd,turn_embedding_pool_side,-22.468486729469124
malt,run_342690,0,20,912,one_class_svm_sgd,turn_embedding_pool_side,-22.473734287354137
malt,run_342691,0,23,1001,one_class_svm_sgd,turn_embedding_pool_side,-22.474138815696325
malt,run_342625,1,77,13529,one_class_svm_sgd,turn_embedding_pool_side,-22.472823291360374
malt,run_342692,0,20,928,one_class_svm_sgd,turn_embedding_pool_side,-22.47410250296348
malt,run_342693,0,29,1595,one_class_svm_sgd,turn_embedding_pool_side,-22.474057082827176
malt,run_342695,0,23,1094,one_class_svm_sgd,turn_embedding_pool_side,-22.474095306633945
malt,run_342623,0,77,25903,one_class_svm_sgd,turn_embedding_pool_side,-22.47268793619701
malt,run_342696,0,23,1238,one_class_svm_sgd,turn_embedding_pool_side,-22.47411172398829
malt,run_342700,0,32,2276,one_class_svm_sgd,turn_embedding_pool_side,-22.474808751414503
malt,run_342697,0,29,1490,one_class_svm_sgd,turn_embedding_pool_side,-22.475152242737796
malt,run_342699,0,32,3596,one_class_svm_sgd,turn_embedding_pool_side,-22.474800422131057
malt,run_342633,0,50,3570,one_class_svm_sgd,turn_embedding_pool_side,-22.468471730635475
malt,run_342698,0,35,2332,one_class_svm_sgd,turn_embedding_pool_side,-22.474294357742156
malt,run_342701,0,29,2956,one_class_svm_sgd,turn_embedding_pool_side,-22.475170230767663
malt,run_342702,0,38,2370,one_class_svm_sgd,turn_embedding_pool_side,-22.475455418038155
malt,run_342705,0,23,1246,one_class_svm_sgd,turn_embedding_pool_side,-22.474300149171587
malt,run_342703,0,26,2185,one_class_svm_sgd,turn_embedding_pool_side,-22.474264641101446
malt,run_342707,0,29,1724,one_class_svm_sgd,turn_embedding_pool_side,-22.47367722475433
malt,run_342708,0,23,1270,one_class_svm_sgd,turn_embedding_pool_side,-22.47454550656953
malt,run_342704,0,29,1428,one_class_svm_sgd,turn_embedding_pool_side,-22.47501090149858
malt,run_342710,0,26,2464,one_class_svm_sgd,turn_embedding_pool_side,-22.47357133896553
malt,run_342706,0,35,2121,one_class_svm_sgd,turn_embedding_pool_side,-22.47330226357558
malt,run_342709,0,29,1564,one_class_svm_sgd,turn_embedding_pool_side,-22.47488114358389
malt,run_342714,0,23,2348,one_class_svm_sgd,turn_embedding_pool_side,-22.473647077376928
malt,run_342713,0,26,1880,one_class_svm_sgd,turn_embedding_pool_side,-22.473642800743665
malt,run_342711,0,29,2144,one_class_svm_sgd,turn_embedding_pool_side,-22.474289519987042
malt,run_342712,0,44,4505,one_class_svm_sgd,turn_embedding_pool_side,-22.47507681538814
malt,run_342715,0,44,5712,one_class_svm_sgd,turn_embedding_pool_side,-22.47309273415708
malt,run_342717,0,41,3734,one_class_svm_sgd,turn_embedding_pool_side,-22.474587643328096
malt,run_342723,0,14,1101,one_class_svm_sgd,turn_embedding_pool_side,-22.4753686187742
malt,run_342722,0,14,1379,one_class_svm_sgd,turn_embedding_pool_side,-22.477478676284637
malt,run_342727,0,14,1329,one_class_svm_sgd,turn_embedding_pool_side,-22.474301609951045
malt,run_342716,0,47,4218,one_class_svm_sgd,turn_embedding_pool_side,-22.474538132357385
malt,run_342720,0,44,4551,one_class_svm_sgd,turn_embedding_pool_side,-22.475047156489428
malt,run_342718,0,50,5771,one_class_svm_sgd,turn_embedding_pool_side,-22.47379154646301
malt,run_342725,0,17,1370,one_class_svm_sgd,turn_embedding_pool_side,-22.476135841379847
malt,run_342726,0,14,1373,one_class_svm_sgd,turn_embedding_pool_side,-22.476232704515542
malt,run_342728,0,20,1025,one_class_svm_sgd,turn_embedding_pool_side,-22.473795227049823
malt,run_342724,0,17,1515,one_class_svm_sgd,turn_embedding_pool_side,-22.476053126896705
malt,run_342729,0,20,1037,one_class_svm_sgd,turn_embedding_pool_side,-22.472898814636256
malt,run_342730,0,20,1029,one_class_svm_sgd,turn_embedding_pool_side,-22.473856439157363
malt,run_342733,0,20,1066,one_class_svm_sgd,turn_embedding_pool_side,-22.473783904495622
malt,run_342732,0,20,1034,one_class_svm_sgd,turn_embedding_pool_side,-22.473898729584153
malt,run_342731,0,20,1035,one_class_svm_sgd,turn_embedding_pool_side,-22.473194381962504
malt,run_342740,0,23,1366,one_class_svm_sgd,turn_embedding_pool_side,-22.471786449472393
malt,run_342738,0,35,5881,one_class_svm_sgd,turn_embedding_pool_side,-22.47320606074759
malt,run_342735,0,47,6498,one_class_svm_sgd,turn_embedding_pool_side,-22.47185717457437
malt,run_342741,0,20,1146,one_class_svm_sgd,turn_embedding_pool_side,-22.470473574516337
malt,run_342742,0,20,1339,one_class_svm_sgd,turn_embedding_pool_side,-22.47193901314863
malt,run_342743,0,20,1660,one_class_svm_sgd,turn_embedding_pool_side,-22.472236401210512
malt,run_342745,0,20,1593,one_class_svm_sgd,turn_embedding_pool_side,-22.472223943374093
malt,run_342744,0,23,1370,one_class_svm_sgd,turn_embedding_pool_side,-22.472930831643726
malt,run_342746,0,32,1638,one_class_svm_sgd,turn_embedding_pool_side,-22.471389419906746
malt,run_342739,0,62,14319,one_class_svm_sgd,turn_embedding_pool_side,-22.472982989433195
malt,run_342721,0,89,11997,one_class_svm_sgd,turn_embedding_pool_side,-22.473979421234663
malt,run_342749,0,44,3943,one_class_svm_sgd,turn_embedding_pool_side,-22.47171078812794
malt,run_342624,1,125,32929,one_class_svm_sgd,turn_embedding_pool_side,-22.47242226991334
malt,run_342622,0,128,34429,one_class_svm_sgd,turn_embedding_pool_side,-22.473312087166097
malt,run_342734,0,86,18538,one_class_svm_sgd,turn_embedding_pool_side,-22.47161245420107
malt,run_342748,0,41,2311,one_class_svm_sgd,turn_embedding_pool_side,-22.47172046503515
malt,run_342753,0,29,2883,one_class_svm_sgd,turn_embedding_pool_side,-22.47019790699237
malt,run_342751,0,38,3350,one_class_svm_sgd,turn_embedding_pool_side,-22.47125388779209
malt,run_342754,0,23,1715,one_class_svm_sgd,turn_embedding_pool_side,-22.46953913270959
malt,run_342750,0,41,7059,one_class_svm_sgd,turn_embedding_pool_side,-22.472630639835234
malt,run_342755,0,26,2849,one_class_svm_sgd,turn_embedding_pool_side,-22.469378229272525
malt,run_342759,0,14,905,one_class_svm_sgd,turn_embedding_pool_side,-22.474091351772632
malt,run_342757,0,29,2896,one_class_svm_sgd,turn_embedding_pool_side,-22.469495836803663
malt,run_342747,0,47,7870,one_class_svm_sgd,turn_embedding_pool_side,-22.47178826066197
malt,run_342758,0,17,992,one_class_svm_sgd,turn_embedding_pool_side,-22.473888594931896
malt,run_342760,0,14,709,one_class_svm_sgd,turn_embedding_pool_side,-22.473126835930135
malt,run_342756,0,32,5017,one_class_svm_sgd,turn_embedding_pool_side,-22.47037306804673
malt,run_342761,0,14,794,one_class_svm_sgd,turn_embedding_pool_side,-22.472977133276846
malt,run_342762,0,14,748,one_class_svm_sgd,turn_embedding_pool_side,-22.472408094718094
malt,run_342763,0,14,782,one_class_svm_sgd,turn_embedding_pool_side,-22.472999158590074
malt,run_342776,0,17,732,one_class_svm_sgd,turn_embedding_pool_side,-22.468783861184466
malt,run_342737,0,86,24210,one_class_svm_sgd,turn_embedding_pool_side,-22.47294935704672
malt,run_342780,0,20,1256,one_class_svm_sgd,turn_embedding_pool_side,-22.468977681519437
malt,run_342777,0,32,2722,one_class_svm_sgd,turn_embedding_pool_side,-22.468062909536503
malt,run_342779,0,32,1834,one_class_svm_sgd,turn_embedding_pool_side,-22.469260546187844
malt,run_342781,0,20,1299,one_class_svm_sgd,turn_embedding_pool_side,-22.46861642481058
malt,run_342782,0,20,992,one_class_svm_sgd,turn_embedding_pool_side,-22.469881464070614
malt,run_342784,0,23,1396,one_class_svm_sgd,turn_embedding_pool_side,-22.469549636165585
malt,run_342783,0,20,1090,one_class_svm_sgd,turn_embedding_pool_side,-22.469325515134233
malt,run_342786,0,14,882,one_class_svm_sgd,turn_embedding_pool_side,-22.469089867356207
malt,run_342752,0,89,20588,one_class_svm_sgd,turn_embedding_pool_side,-22.47044458593705
malt,run_342785,0,23,1160,one_class_svm_sgd,turn_embedding_pool_side,-22.469610591460924
malt,run_342788,0,14,588,one_class_svm_sgd,turn_embedding_pool_side,-22.469836294227253
malt,run_342790,0,17,919,one_class_svm_sgd,turn_embedding_pool_side,-22.46947820651808
malt,run_342787,0,23,1906,one_class_svm_sgd,turn_embedding_pool_side,-22.468855043391205
malt,run_342789,0,17,875,one_class_svm_sgd,turn_embedding_pool_side,-22.4693529474735
malt,run_342792,0,17,862,one_class_svm_sgd,turn_embedding_pool_side,-22.468648901076495
malt,run_342796,0,14,960,one_class_svm_sgd,turn_embedding_pool_side,-22.470241746441435
malt,run_342791,0,17,733,one_class_svm_sgd,turn_embedding_pool_side,-22.468823911081973
malt,run_342793,0,17,845,one_class_svm_sgd,turn_embedding_pool_side,-22.470335297561224
malt,run_342794,0,14,1121,one_class_svm_sgd,turn_embedding_pool_side,-22.468746918819352
malt,run_342799,0,8,363,one_class_svm_sgd,turn_embedding_pool_side,-22.469319727080848
malt,run_342795,0,14,794,one_class_svm_sgd,turn_embedding_pool_side,-22.469276031986784
malt,run_342802,0,11,746,one_class_svm_sgd,turn_embedding_pool_side,-22.469149300288382
malt,run_342801,0,11,732,one_class_svm_sgd,turn_embedding_pool_side,-22.468007557179636
malt,run_342797,0,38,4142,one_class_svm_sgd,turn_embedding_pool_side,-22.46896725326774
malt,run_342800,0,14,791,one_class_svm_sgd,turn_embedding_pool_side,-22.469745008316796
malt,run_342803,0,23,1506,one_class_svm_sgd,turn_embedding_pool_side,-22.468971269712757
malt,run_342798,0,38,3137,one_class_svm_sgd,turn_embedding_pool_side,-22.469838255359765
malt,run_342804,0,20,1123,one_class_svm_sgd,turn_embedding_pool_side,-22.468535420293893
malt,run_342805,0,26,1960,one_class_svm_sgd,turn_embedding_pool_side,-22.46951777457257
malt,run_342825,0,23,2915,one_class_svm_sgd,turn_embedding_pool_side,-22.466800598818782
malt,run_342824,0,20,2870,one_class_svm_sgd,turn_embedding_pool_side,-22.467099583167556
malt,run_342822,0,38,2880,one_class_svm_sgd,turn_embedding_pool_side,-22.469991467003684
malt,run_342818,0,47,4131,one_class_svm_sgd,turn_embedding_pool_side,-22.472974568880137
malt,run_342821,0,41,3404,one_class_svm_sgd,turn_embedding_pool_side,-22.470956994029667
malt,run_342819,0,44,4698,one_class_svm_sgd,turn_embedding_pool_side,-22.47295222226062
malt,run_342820,0,47,4059,one_class_svm_sgd,turn_embedding_pool_side,-22.471841758391793
malt,run_342823,0,44,3189,one_class_svm_sgd,turn_embedding_pool_side,-22.4707541792141
malt,run_342826,0,20,3701,one_class_svm_sgd,turn_embedding_pool_side,-22.46721076480576
malt,run_342829,0,17,1771,one_class_svm_sgd,turn_embedding_pool_side,-22.466327951913673
malt,run_342828,0,20,2820,one_class_svm_sgd,turn_embedding_pool_side,-22.465205418453525
malt,run_342827,0,26,2995,one_class_svm_sgd,turn_embedding_pool_side,-22.466907434847645
malt,run_342832,0,20,3882,one_class_svm_sgd,turn_embedding_pool_side,-22.46399889331774
malt,run_342831,0,29,5628,one_class_svm_sgd,turn_embedding_pool_side,-22.46434794673228
malt,run_342830,0,26,2720,one_class_svm_sgd,turn_embedding_pool_side,-22.46452374900223
malt,run_342837,0,23,3362,one_class_svm_sgd,turn_embedding_pool_side,-22.469213324291605
malt,run_342836,0,23,3113,one_class_svm_sgd,turn_embedding_pool_side,-22.469194498653497
malt,run_342834,0,29,7394,one_class_svm_sgd,turn_embedding_pool_side,-22.464206595947008
malt,run_342839,0,26,2890,one_class_svm_sgd,turn_embedding_pool_side,-22.46961666845714
malt,run_342838,0,26,2882,one_class_svm_sgd,turn_embedding_pool_side,-22.468645246974166
malt,run_342840,0,26,3006,one_class_svm_sgd,turn_embedding_pool_side,-22.46814270414875
malt,run_342835,0,41,11077,one_class_svm_sgd,turn_embedding_pool_side,-22.464693939122345
malt,run_342841,0,32,4808,one_class_svm_sgd,turn_embedding_pool_side,-22.469427526504706
malt,run_342833,0,41,14921,one_class_svm_sgd,turn_embedding_pool_side,-22.464098096634235
malt,run_342849,0,20,2433,one_class_svm_sgd,turn_embedding_pool_side,-22.468997615780655
malt,run_342842,0,35,7922,one_class_svm_sgd,turn_embedding_pool_side,-22.473289673491355
malt,run_342848,0,35,3427,one_class_svm_sgd,turn_embedding_pool_side,-22.46706673344129
malt,run_342847,0,44,7136,one_class_svm_sgd,turn_embedding_pool_side,-22.474264272763367
malt,run_342850,0,17,2376,one_class_svm_sgd,turn_embedding_pool_side,-22.468012128358215
malt,run_342845,0,44,7864,one_class_svm_sgd,turn_embedding_pool_side,-22.474203029922183
malt,run_342846,0,50,8257,one_class_svm_sgd,turn_embedding_pool_side,-22.47451340294906
malt,run_342736,0,134,38514,one_class_svm_sgd,turn_embedding_pool_side,-22.47303004497194
malt,run_342854,0,20,1059,one_class_svm_sgd,turn_embedding_pool_side,-22.471700557316627
malt,run_342851,0,20,2743,one_class_svm_sgd,turn_embedding_pool_side,-22.468748259574614
malt,run_342844,0,62,12370,one_class_svm_sgd,turn_embedding_pool_side,-22.474554424448844
malt,run_342852,0,17,2368,one_class_svm_sgd,turn_embedding_pool_side,-22.468488839904285
malt,run_342856,0,20,1046,one_class_svm_sgd,turn_embedding_pool_side,-22.469129433664467
malt,run_342853,0,20,2092,one_class_svm_sgd,turn_embedding_pool_side,-22.468977877679254
malt,run_342855,0,29,1652,one_class_svm_sgd,turn_embedding_pool_side,-22.471037070075955
malt,run_342857,0,14,697,one_class_svm_sgd,turn_embedding_pool_side,-22.47044438756534
malt,run_342860,0,14,643,one_class_svm_sgd,turn_embedding_pool_side,-22.46838540768481
malt,run_342859,0,23,1061,one_class_svm_sgd,turn_embedding_pool_side,-22.469300897368203
malt,run_342861,0,14,635,one_class_svm_sgd,turn_embedding_pool_side,-22.46951264554632
malt,run_342858,0,29,1268,one_class_svm_sgd,turn_embedding_pool_side,-22.469448512811187
malt,run_342863,0,14,798,one_class_svm_sgd,turn_embedding_pool_side,-22.468897213386345
malt,run_342864,0,17,865,one_class_svm_sgd,turn_embedding_pool_side,-22.4678546242631
malt,run_342865,0,17,772,one_class_svm_sgd,turn_embedding_pool_side,-22.466528660892482
malt,run_342843,0,101,18472,one_class_svm_sgd,turn_embedding_pool_side,-22.47344191446432
malt,run_342862,0,20,2322,one_class_svm_sgd,turn_embedding_pool_side,-22.468307062617942
malt,run_342719,0,182,37324,one_class_svm_sgd,turn_embedding_pool_side,-22.47463271282145
malt,run_342890,0,95,21526,one_class_svm_sgd,turn_embedding_pool_side,-22.467054011749543
malt,run_342887,0,74,29870,one_class_svm_sgd,turn_embedding_pool_side,-22.46663834589531
malt,run_342885,0,83,28673,one_class_svm_sgd,turn_embedding_pool_side,-22.467199944583673
malt,run_342914,0,8,477,one_class_svm_sgd,turn_embedding_pool_side,-22.46735373236702
malt,run_342915,0,8,698,one_class_svm_sgd,turn_embedding_pool_side,-22.465732566821362
malt,run_342778,0,134,31673,one_class_svm_sgd,turn_embedding_pool_side,-22.468379829062588
malt,run_342888,0,110,34336,one_class_svm_sgd,turn_embedding_pool_side,-22.467086909904584
malt,run_342893,0,110,31430,one_class_svm_sgd,turn_embedding_pool_side,-22.467756021111246
malt,run_342891,0,113,32354,one_class_svm_sgd,turn_embedding_pool_side,-22.46924578938165
malt,run_342894,0,107,33570,one_class_svm_sgd,turn_embedding_pool_side,-22.470100829652484
malt,run_342916,0,8,725,one_class_svm_sgd,turn_embedding_pool_side,-22.46574814156161
malt,run_342884,0,104,31185,one_class_svm_sgd,turn_embedding_pool_side,-22.465487691848512
malt,run_342917,0,8,740,one_class_svm_sgd,turn_embedding_pool_side,-22.465754390270423
malt,run_342918,0,8,725,one_class_svm_sgd,turn_embedding_pool_side,-22.465888988734196
malt,run_342919,0,8,734,one_class_svm_sgd,turn_embedding_pool_side,-22.465791842243608
malt,run_342920,0,11,1066,one_class_svm_sgd,turn_embedding_pool_side,-22.467297842535164
malt,run_342921,0,14,1619,one_class_svm_sgd,turn_embedding_pool_side,-22.467561260169578
malt,run_342889,0,107,29237,one_class_svm_sgd,turn_embedding_pool_side,-22.468147537509186
malt,run_342923,0,20,2709,one_class_svm_sgd,turn_embedding_pool_side,-22.4679750708729
malt,run_342924,0,17,1150,one_class_svm_sgd,turn_embedding_pool_side,-22.468956844806645
malt,run_342938,0,11,1093,one_class_svm_sgd,turn_embedding_pool_side,-22.471275094472777
malt,run_342922,0,26,2128,one_class_svm_sgd,turn_embedding_pool_side,-22.469831900829423
malt,run_342939,0,11,1282,one_class_svm_sgd,turn_embedding_pool_side,-22.47156970556357
malt,run_342925,0,17,1665,one_class_svm_sgd,turn_embedding_pool_side,-22.468821980741314
malt,run_342940,0,11,968,one_class_svm_sgd,turn_embedding_pool_side,-22.47151205227242
malt,run_342943,0,11,1098,one_class_svm_sgd,turn_embedding_pool_side,-22.471273903311204
malt,run_342895,0,98,27686,one_class_svm_sgd,turn_embedding_pool_side,-22.46897904788607
malt,run_342941,0,11,1013,one_class_svm_sgd,turn_embedding_pool_side,-22.472016427940662
malt,run_342892,0,113,31811,one_class_svm_sgd,turn_embedding_pool_side,-22.467759258213892
malt,run_342942,0,11,1018,one_class_svm_sgd,turn_embedding_pool_side,-22.471127963666778
malt,run_342975,0,23,2007,one_class_svm_sgd,turn_embedding_pool_side,-22.474685672945316
malt,run_342974,0,26,2062,one_class_svm_sgd,turn_embedding_pool_side,-22.475235112751808
malt,run_342981,0,20,1019,one_class_svm_sgd,turn_embedding_pool_side,-22.47251884154507
malt,run_342980,0,14,900,one_class_svm_sgd,turn_embedding_pool_side,-22.473617038498606
malt,run_342886,0,144,32419,one_class_svm_sgd,turn_embedding_pool_side,-22.469412904158208
